segment_id,task_id,start,goal,release_epoch
12016:direct,12016,5,49,37352.0
12017:storage_in,12017,3,47,37354.0
12018:storage_in,12018,5,47,37355.0
12019:storage_in,12019,4,47,37357.0
12020:storage_in,12020,2,47,37358.0
12021:storage_in,12021,5,47,37359.0
12022:storage_in,12022,3,47,37362.0
12023:storage_in,12023,4,47,37364.0
12024:direct,12024,5,49,37367.0
12025:storage_in,12025,53,47,37377.0
12026:direct,12026,3,49,37379.0
12027:direct,12027,4,49,37382.0
12028:storage_in,12028,53,47,37382.0
12029:storage_in,12029,53,47,37387.0
12030:storage_in,12030,53,47,37393.0
12031:direct,12031,5,49,37398.0
12032:storage_in,12032,53,47,37398.0
12033:direct,12033,3,49,37400.0
12034:storage_in,12034,53,47,37403.0
12036:direct,12036,4,49,37408.0
12035:storage_in,12035,53,47,37408.0
12037:storage_in,12037,5,47,37411.0
12038:storage_in,12038,53,47,37413.0
12039:direct,12039,3,49,37414.0
12040:storage_in,12040,53,47,37418.0
12041:direct,12041,4,49,37419.0
12042:storage_in,12042,53,47,37422.0
12043:storage_in,12043,53,47,37423.0
12045:direct,12045,5,49,37424.0
12044:storage_in,12044,53,47,37425.0
12048:storage_in,12048,3,47,37427.0
12046:storage_in,12046,53,47,37427.0
12047:storage_in,12047,53,47,37429.0
12050:storage_in,12050,4,47,37430.0
12052:storage_in,12052,5,47,37432.0
12049:storage_in,12049,53,47,37432.0
12051:storage_in,12051,53,47,37434.0
12053:storage_in,12053,53,47,37436.0
12054:storage_in,12054,53,47,37438.0
12055:storage_in,12055,53,47,37440.0
12056:storage_in,12056,53,47,37442.0
12058:storage_in,12058,3,47,37443.0
12057:storage_in,12057,53,47,37444.0
12059:storage_in,12059,53,47,37446.0
12060:storage_in,12060,53,47,37448.0
12061:storage_in,12061,53,47,37450.0
12062:storage_in,12062,1,47,37451.0
12063:storage_in,12063,53,47,37452.0
12064:storage_in,12064,53,47,37454.0
12065:storage_in,12065,53,47,37457.0
12066:storage_in,12066,4,47,37459.0
12067:storage_in,12067,53,47,37459.0
12068:storage_in,12068,5,47,37462.0
12069:storage_in,12069,53,47,37462.0
12070:storage_in,12070,3,47,37464.0
12071:storage_in,12071,4,47,37466.0
12072:storage_in,12072,5,47,37469.0
12073:storage_in,12073,53,47,37470.0
12074:storage_in,12074,3,47,37471.0
12075:storage_in,12075,53,47,37473.0
12076:storage_in,12076,53,47,37476.0
12077:storage_in,12077,2,47,37478.0
12078:storage_in,12078,4,47,37479.0
12079:storage_in,12079,53,47,37481.0
12080:storage_in,12080,5,47,37484.0
12081:storage_in,12081,53,47,37489.0
12082:storage_in,12082,3,47,37492.0
12083:storage_in,12083,53,47,37492.0
12084:storage_in,12084,53,47,37495.0
8026:storage_out,8026,52,49,37500.0
8223:storage_out,8223,52,50,37501.0
8439:storage_out,8439,52,49,37502.0
12085:direct,12085,4,49,37503.0
8559:storage_out,8559,52,50,37503.0
8826:storage_out,8826,52,49,37504.0
8948:storage_out,8948,52,50,37505.0
9252:storage_out,9252,52,50,37506.0
9316:storage_out,9316,52,49,37507.0
9486:storage_out,9486,52,50,37508.0
9663:storage_out,9663,52,50,37509.0
12086:direct,12086,4,49,37510.0
9664:storage_out,9664,52,49,37510.0
9665:storage_out,9665,52,50,37511.0
9670:storage_out,9670,52,49,37512.0
12087:storage_in,12087,5,47,37513.0
9672:storage_out,9672,52,49,37513.0
9683:storage_out,9683,52,49,37514.0
9684:storage_out,9684,52,50,37515.0
9741:storage_out,9741,52,50,37516.0
9847:storage_out,9847,52,49,37517.0
10058:storage_out,10058,52,50,37518.0
12088:direct,12088,3,49,37519.0
10063:storage_out,10063,52,49,37519.0
10158:storage_out,10158,52,49,37520.0
12089:storage_in,12089,4,47,37521.0
10165:storage_out,10165,52,49,37521.0
10203:storage_out,10203,52,50,37522.0
10212:storage_out,10212,52,50,37524.0
12090:storage_in,12090,53,47,37524.0
12091:storage_in,12091,53,47,37525.0
12093:storage_in,12093,5,47,37526.0
10271:storage_out,10271,52,50,37526.0
12092:storage_in,12092,53,47,37527.0
10283:storage_out,10283,52,49,37528.0
10285:storage_out,10285,52,50,37530.0
10293:storage_out,10293,52,50,37532.0
10301:storage_out,10301,52,50,37534.0
10325:storage_out,10325,52,50,37536.0
10353:storage_out,10353,52,49,37538.0
10390:storage_out,10390,52,49,37540.0
12094:storage_in,12094,53,47,37540.0
10413:storage_out,10413,52,49,37542.0
12095:storage_in,12095,53,47,37542.0
10451:storage_out,10451,52,49,37544.0
12096:storage_in,12096,53,47,37545.0
10498:storage_out,10498,52,50,37546.0
12097:storage_in,12097,3,47,37548.0
10504:storage_out,10504,52,49,37548.0
10511:storage_out,10511,52,50,37550.0
12098:direct,12098,4,49,37551.0
10515:storage_out,10515,52,50,37552.0
12099:storage_in,12099,5,47,37553.0
10520:storage_out,10520,52,50,37553.0
10546:storage_out,10546,52,49,37554.0
10549:storage_out,10549,52,49,37556.0
10551:storage_out,10551,52,49,37557.0
10555:storage_out,10555,52,49,37558.0
10625:storage_out,10625,52,50,37560.0
10644:storage_out,10644,52,50,37562.0
12100:storage_in,12100,3,47,37564.0
10646:storage_out,10646,52,50,37564.0
10670:storage_out,10670,52,49,37566.0
10672:storage_out,10672,52,49,37568.0
10673:storage_out,10673,52,49,37570.0
10694:storage_out,10694,52,49,37572.0
10701:storage_out,10701,52,50,37574.0
10702:storage_out,10702,52,50,37575.0
10781:storage_out,10781,52,50,37576.0
12101:storage_in,12101,53,47,37576.0
10788:storage_out,10788,52,50,37578.0
10796:storage_out,10796,52,50,37580.0
10807:storage_out,10807,52,50,37582.0
12102:storage_in,12102,53,47,37582.0
10818:storage_out,10818,52,49,37584.0
12103:storage_in,12103,53,47,37584.0
12104:storage_in,12104,4,47,37585.0
10825:storage_out,10825,52,50,37586.0
12105:storage_in,12105,53,47,37587.0
12107:storage_in,12107,5,47,37588.0
10841:storage_out,10841,52,50,37588.0
12106:storage_in,12106,53,47,37588.0
10878:storage_out,10878,52,50,37590.0
12108:storage_in,12108,53,47,37590.0
10894:storage_out,10894,52,49,37592.0
12109:storage_in,12109,53,47,37593.0
10899:storage_out,10899,52,49,37594.0
10900:storage_out,10900,52,49,37596.0
10902:storage_out,10902,52,49,37597.0
12110:storage_in,12110,53,47,37597.0
10903:storage_out,10903,52,49,37598.0
10907:storage_out,10907,52,49,37600.0
12111:direct,12111,53,50,37600.0
10970:storage_out,10970,52,49,37601.0
10972:storage_out,10972,52,50,37602.0
12112:storage_in,12112,53,47,37603.0
12113:storage_in,12113,3,47,37604.0
10981:storage_out,10981,52,49,37604.0
10991:storage_out,10991,52,49,37605.0
12114:direct,12114,53,50,37605.0
10993:storage_out,10993,52,49,37606.0
10994:storage_out,10994,52,49,37608.0
12115:direct,12115,53,50,37608.0
11007:storage_out,11007,52,49,37609.0
11043:storage_out,11043,52,50,37610.0
12116:storage_in,12116,53,47,37611.0
11051:storage_out,11051,52,50,37612.0
11055:storage_out,11055,52,50,37613.0
11076:storage_out,11076,52,49,37614.0
11077:storage_out,11077,52,50,37616.0
11079:storage_out,11079,52,50,37618.0
11083:storage_out,11083,52,50,37620.0
11084:storage_out,11084,52,50,37622.0
11117:storage_out,11117,52,49,37624.0
12117:storage_in,12117,53,47,37635.0
12119:storage_in,12119,1,47,37639.0
12118:direct,12118,4,49,37639.0
12120:storage_in,12120,53,47,37640.0
12121:storage_in,12121,2,47,37641.0
12122:storage_in,12122,5,47,37641.0
12123:storage_in,12123,0,47,37643.0
12124:storage_in,12124,5,47,37645.0
12125:storage_in,12125,53,47,37645.0
12126:direct,12126,3,48,37646.0
12127:storage_in,12127,1,47,37647.0
12128:storage_in,12128,3,47,37647.0
12129:storage_in,12129,53,47,37648.0
12130:storage_in,12130,2,47,37649.0
12131:direct,12131,3,49,37649.0
12133:storage_in,12133,0,47,37650.0
12132:storage_in,12132,4,47,37650.0
12134:direct,12134,4,48,37651.0
12136:direct,12136,5,48,37653.0
12137:storage_in,12137,0,47,37654.0
12139:storage_in,12139,3,47,37655.0
12135:direct,12135,4,49,37655.0
12138:direct,12138,5,49,37655.0
12141:direct,12141,1,50,37656.0
12142:direct,12142,53,49,37658.0
12143:storage_in,12143,2,47,37659.0
12140:direct,12140,5,48,37659.0
12144:direct,12144,3,49,37660.0
12145:storage_in,12145,4,47,37661.0
12146:direct,12146,3,48,37662.0
12147:direct,12147,4,49,37662.0
12148:storage_in,12148,53,47,37663.0
12151:direct,12151,1,50,37665.0
12149:direct,12149,4,48,37665.0
12150:direct,12150,5,49,37665.0
12152:storage_in,12152,5,47,37666.0
12154:direct,12154,2,50,37668.0
12155:direct,12155,3,49,37668.0
12156:direct,12156,3,49,37669.0
12153:storage_in,12153,5,47,37669.0
12157:direct,12157,0,50,37671.0
12158:direct,12158,4,49,37671.0
12160:storage_in,12160,1,47,37673.0
12161:direct,12161,5,48,37674.0
12162:storage_in,12162,3,47,37675.0
12159:direct,12159,4,49,37675.0
12163:storage_in,12163,2,47,37676.0
12164:storage_in,12164,4,47,37678.0
12165:storage_in,12165,0,47,37679.0
12166:storage_in,12166,3,47,37679.0
12168:storage_in,12168,5,47,37680.0
12167:direct,12167,0,50,37681.0
12169:direct,12169,1,50,37681.0
12170:storage_in,12170,3,47,37683.0
12171:storage_in,12171,1,47,37685.0
12173:storage_in,12173,2,47,37686.0
12172:storage_in,12172,4,47,37686.0
12174:storage_in,12174,5,47,37686.0
12175:direct,12175,53,49,37687.0
12176:storage_in,12176,5,47,37688.0
12177:storage_in,12177,2,47,37689.0
12178:storage_in,12178,3,47,37689.0
12179:storage_in,12179,0,47,37693.0
12180:storage_in,12180,0,47,37695.0
12183:direct,12183,0,49,37696.0
12181:direct,12181,1,50,37696.0
12182:storage_in,12182,3,47,37696.0
12184:storage_in,12184,1,47,37699.0
12185:direct,12185,2,50,37699.0
12187:storage_in,12187,0,47,37702.0
12186:storage_in,12186,2,47,37702.0
12188:direct,12188,4,49,37702.0
12189:direct,12189,1,50,37704.0
12190:storage_in,12190,0,47,37705.0
12192:direct,12192,2,50,37706.0
12191:storage_in,12191,1,47,37707.0
12195:direct,12195,2,50,37708.0
12193:direct,12193,5,49,37708.0
12194:direct,12194,1,49,37710.0
12196:storage_in,12196,4,47,37710.0
12198:direct,12198,0,50,37711.0
12197:direct,12197,2,49,37711.0
12199:storage_in,12199,4,47,37711.0
12200:storage_in,12200,53,47,37713.0
12203:storage_in,12203,1,47,37715.0
12202:storage_in,12202,5,47,37715.0
12201:storage_in,12201,0,47,37716.0
12204:direct,12204,3,49,37716.0
12205:direct,12205,2,49,37718.0
12206:direct,12206,4,49,37718.0
12207:storage_in,12207,3,47,37720.0
12210:direct,12210,5,49,37722.0
12208:storage_in,12208,0,47,37724.0
12211:storage_in,12211,1,47,37724.0
12212:direct,12212,3,49,37725.0
12213:direct,12213,4,48,37726.0
12214:direct,12214,5,49,37726.0
12215:storage_in,12215,2,47,37727.0
12216:direct,12216,4,49,37727.0
12209:storage_in,12209,0,47,37728.0
12217:storage_in,12217,5,47,37728.0
12218:direct,12218,3,49,37729.0
12219:storage_in,12219,0,47,37731.0
12221:storage_in,12221,3,47,37731.0
12220:storage_in,12220,5,47,37731.0
12222:direct,12222,1,50,37732.0
12223:storage_in,12223,4,47,37734.0
12225:storage_in,12225,3,47,37735.0
12224:direct,12224,4,49,37735.0
12226:storage_in,12226,2,47,37737.0
12227:direct,12227,5,48,37739.0
12228:storage_in,12228,0,47,37740.0
12229:storage_in,12229,3,47,37742.0
12231:storage_in,12231,1,47,37745.0
12230:storage_in,12230,5,47,37745.0
12232:direct,12232,4,48,37747.0
12234:storage_in,12234,3,47,37750.0
12233:storage_in,12233,5,47,37750.0
12235:storage_in,12235,2,47,37756.0
12236:direct,12236,0,50,37759.0
12237:storage_in,12237,4,47,37761.0
12238:direct,12238,1,50,37762.0
12239:storage_in,12239,1,47,37763.0
12240:storage_in,12240,5,47,37764.0
12241:direct,12241,2,49,37766.0
12242:storage_in,12242,3,47,37768.0
12243:storage_in,12243,4,47,37771.0
12244:storage_in,12244,2,47,37774.0
12245:storage_in,12245,5,47,37779.0
12246:storage_in,12246,3,47,37780.0
12247:direct,12247,0,50,37782.0
12248:storage_in,12248,3,47,37782.0
12249:storage_in,12249,0,47,37783.0
12250:storage_in,12250,4,47,37783.0
12253:storage_in,12253,1,47,37785.0
12251:storage_in,12251,4,47,37785.0
12252:storage_in,12252,5,47,37785.0
12254:storage_in,12254,4,47,37787.0
12255:storage_in,12255,5,47,37787.0
12256:storage_in,12256,2,47,37788.0
12257:storage_in,12257,3,47,37788.0
12259:storage_in,12259,3,47,37790.0
12260:storage_in,12260,0,47,37791.0
12262:storage_in,12262,3,47,37791.0
12261:direct,12261,4,49,37791.0
12264:storage_in,12264,1,47,37793.0
12258:direct,12258,5,49,37793.0
12263:storage_in,12263,4,47,37795.0
12265:storage_in,12265,5,47,37795.0
12267:storage_in,12267,4,47,37797.0
12268:storage_in,12268,2,47,37798.0
12270:direct,12270,1,49,37799.0
12269:direct,12269,3,49,37799.0
12266:storage_in,12266,5,47,37799.0
12271:storage_in,12271,3,47,37800.0
7826:storage_out,7826,52,48,37800.0
7853:storage_out,7853,52,49,37801.0
12272:direct,12272,0,50,37802.0
7908:storage_out,7908,52,49,37802.0
12273:storage_in,12273,4,47,37803.0
8401:storage_out,8401,52,48,37803.0
12274:storage_in,12274,1,47,37806.0
8430:storage_out,8430,52,49,37807.0
8571:storage_out,8571,52,49,37808.0
12275:storage_in,12275,2,47,37809.0
8807:storage_out,8807,52,49,37809.0
8829:storage_out,8829,52,49,37810.0
8837:storage_out,8837,52,48,37811.0
12276:direct,12276,4,49,37812.0
9301:storage_out,9301,52,49,37812.0
12277:direct,12277,5,49,37814.0
9411:storage_out,9411,52,49,37814.0
9420:storage_out,9420,52,48,37816.0
12278:direct,12278,3,49,37817.0
9464:storage_out,9464,52,49,37817.0
9473:storage_out,9473,52,48,37818.0
12279:direct,12279,4,49,37819.0
9659:storage_out,9659,52,48,37819.0
12280:direct,12280,0,50,37820.0
9660:storage_out,9660,52,48,37820.0
9666:storage_out,9666,52,49,37821.0
12281:direct,12281,2,50,37822.0
9667:storage_out,9667,52,49,37822.0
12282:storage_in,12282,5,47,37823.0
9674:storage_out,9674,52,49,37823.0
12283:storage_in,12283,5,47,37824.0
9675:storage_out,9675,52,49,37825.0
9678:storage_out,9678,52,49,37826.0
12285:direct,12285,0,50,37827.0
12284:storage_in,12284,3,47,37827.0
9679:storage_out,9679,52,49,37827.0
9681:storage_out,9681,52,48,37828.0
9729:storage_out,9729,52,48,37830.0
9770:storage_out,9770,52,49,37832.0
9835:storage_out,9835,52,49,37834.0
9962:storage_out,9962,52,49,37835.0
10011:storage_out,10011,52,49,37836.0
10050:storage_out,10050,52,48,37837.0
12287:storage_in,12287,1,47,37838.0
12288:storage_in,12288,3,47,37838.0
12286:storage_in,12286,4,47,37838.0
10120:storage_out,10120,52,49,37838.0
12289:direct,12289,1,50,37839.0
10125:storage_out,10125,52,49,37839.0
12290:storage_in,12290,5,47,37840.0
12291:direct,12291,2,50,37841.0
10140:storage_out,10140,52,48,37841.0
10148:storage_out,10148,52,48,37842.0
10168:storage_out,10168,52,49,37843.0
12292:direct,12292,0,50,37844.0
10172:storage_out,10172,52,49,37845.0
10267:storage_out,10267,52,49,37846.0
12295:direct,12295,1,50,37847.0
12296:direct,12296,3,49,37847.0
12294:storage_in,12294,4,47,37847.0
12293:storage_in,12293,5,47,37847.0
10280:storage_out,10280,52,48,37848.0
12297:direct,12297,2,50,37849.0
10288:storage_out,10288,52,49,37849.0
10290:storage_out,10290,52,49,37850.0
12298:storage_in,12298,3,47,37851.0
10298:storage_out,10298,52,49,37852.0
12299:storage_in,12299,4,47,37853.0
10304:storage_out,10304,52,49,37853.0
10308:storage_out,10308,52,49,37854.0
12300:direct,12300,0,50,37855.0
12301:storage_in,12301,5,47,37855.0
10310:storage_out,10310,52,48,37855.0
12302:storage_in,12302,4,47,37856.0
10321:storage_out,10321,52,48,37857.0
10335:storage_out,10335,52,49,37858.0
10339:storage_out,10339,52,49,37859.0
12303:direct,12303,5,49,37860.0
10342:storage_out,10342,52,49,37861.0
12304:storage_in,12304,5,47,37862.0
12305:storage_in,12305,3,47,37863.0
10381:storage_out,10381,52,49,37863.0
10399:storage_out,10399,52,48,37864.0
12306:direct,12306,1,50,37865.0
12307:storage_in,12307,4,47,37865.0
10405:storage_out,10405,52,48,37865.0
10479:storage_out,10479,52,48,37866.0
12309:direct,12309,2,50,37868.0
12308:storage_in,12308,5,47,37868.0
10519:storage_out,10519,52,49,37868.0
10527:storage_out,10527,52,49,37870.0
10531:storage_out,10531,52,49,37872.0
12310:direct,12310,3,49,37873.0
10538:storage_out,10538,52,49,37874.0
10539:storage_out,10539,52,49,37876.0
10557:storage_out,10557,52,48,37878.0
12311:storage_in,12311,4,47,37879.0
10563:storage_out,10563,52,48,37880.0
12312:direct,12312,0,50,37881.0
10565:storage_out,10565,52,48,37882.0
10601:storage_out,10601,52,49,37884.0
12313:direct,12313,3,48,37886.0
10602:storage_out,10602,52,49,37886.0
10605:storage_out,10605,52,49,37887.0
12314:direct,12314,2,50,37888.0
10615:storage_out,10615,52,49,37888.0
10629:storage_out,10629,52,48,37890.0
10651:storage_out,10651,52,49,37891.0
10654:storage_out,10654,52,48,37893.0
12315:direct,12315,5,49,37895.0
10656:storage_out,10656,52,48,37895.0
12316:storage_in,12316,3,47,37897.0
10667:storage_out,10667,52,48,37897.0
10669:storage_out,10669,52,49,37899.0
12317:direct,12317,4,49,37900.0
10671:storage_out,10671,52,49,37901.0
12318:direct,12318,5,49,37902.0
10674:storage_out,10674,52,49,37902.0
12319:direct,12319,1,50,37903.0
10688:storage_out,10688,52,49,37904.0
10691:storage_out,10691,52,49,37905.0
12320:direct,12320,3,49,37908.0
10703:storage_out,10703,52,49,37908.0
12321:storage_in,12321,3,47,37909.0
10706:storage_out,10706,52,48,37910.0
12322:direct,12322,4,49,37911.0
10710:storage_out,10710,52,49,37911.0
10712:storage_out,10712,52,49,37912.0
10727:storage_out,10727,52,49,37914.0
10733:storage_out,10733,52,48,37916.0
10734:storage_out,10734,52,49,37917.0
10740:storage_out,10740,52,49,37919.0
12323:storage_in,12323,5,47,37921.0
10741:storage_out,10741,52,48,37921.0
12324:storage_in,12324,4,47,37922.0
10745:storage_out,10745,52,48,37922.0
10749:storage_out,10749,52,48,37923.0
10752:storage_out,10752,52,49,37924.0
10753:storage_out,10753,52,48,37926.0
10755:storage_out,10755,52,49,37928.0
12325:storage_in,12325,3,47,37929.0
10756:storage_out,10756,52,49,37930.0
12326:storage_in,12326,4,47,37932.0
10758:storage_out,10758,52,48,37932.0
10772:storage_out,10772,52,48,37934.0
12327:storage_in,12327,5,47,37935.0
10800:storage_out,10800,52,49,37936.0
10827:storage_out,10827,52,49,37937.0
10828:storage_out,10828,52,49,37938.0
10829:storage_out,10829,52,49,37940.0
10833:storage_out,10833,52,49,37941.0
10858:storage_out,10858,52,49,37942.0
10890:storage_out,10890,52,49,37944.0
10979:storage_out,10979,52,49,37945.0
10980:storage_out,10980,52,49,37946.0
12328:storage_in,12328,3,47,37948.0
10982:storage_out,10982,52,49,37948.0
10985:storage_out,10985,52,49,37950.0
10986:storage_out,10986,52,49,37951.0
10989:storage_out,10989,52,49,37953.0
10990:storage_out,10990,52,48,37954.0
10992:storage_out,10992,52,49,37955.0
12329:storage_in,12329,4,47,37956.0
11026:storage_out,11026,52,48,37956.0
11040:storage_out,11040,52,48,37957.0
11056:storage_out,11056,52,48,37958.0
11064:storage_out,11064,52,48,37959.0
11066:storage_out,11066,52,48,37960.0
12330:storage_in,12330,5,47,37961.0
11069:storage_out,11069,52,48,37961.0
11095:storage_out,11095,52,49,37963.0
11098:storage_out,11098,52,49,37966.0
11115:storage_out,11115,52,48,37968.0
12331:storage_in,12331,3,47,37969.0
11118:storage_out,11118,52,49,37970.0
11125:storage_out,11125,52,49,37971.0
11126:storage_out,11126,52,49,37972.0
11128:storage_out,11128,52,49,37974.0
11129:storage_out,11129,52,49,37976.0
12332:storage_in,12332,53,47,37977.0
11130:storage_out,11130,52,49,37978.0
11132:storage_out,11132,52,49,37979.0
11135:storage_out,11135,52,49,37980.0
11160:storage_out,11160,52,48,37981.0
12334:direct,12334,2,50,37983.0
12333:storage_in,12333,4,47,37983.0
12335:storage_in,12335,5,47,37985.0
12336:storage_in,12336,53,47,37985.0
12337:storage_in,12337,53,47,37989.0
12338:storage_in,12338,3,47,37991.0
12340:storage_in,12340,4,47,37993.0
12339:storage_in,12339,53,47,37993.0
12341:storage_in,12341,53,47,37998.0
12342:storage_in,12342,5,47,37999.0
12343:storage_in,12343,53,47,38003.0
12344:storage_in,12344,3,47,38006.0
12345:direct,12345,0,50,38007.0
12346:storage_in,12346,53,47,38009.0
12347:storage_in,12347,4,47,38012.0
12348:storage_in,12348,53,47,38013.0
12349:storage_in,12349,5,47,38017.0
12350:storage_in,12350,53,47,38018.0
12351:storage_in,12351,4,47,38020.0
12352:storage_in,12352,3,47,38023.0
12353:storage_in,12353,53,47,38023.0
12354:direct,12354,4,49,38025.0
12355:storage_in,12355,53,47,38028.0
12356:storage_in,12356,53,47,38033.0
12357:storage_in,12357,5,47,38036.0
12358:storage_in,12358,3,47,38038.0
12359:direct,12359,5,49,38039.0
