binary_sha256,class_sha256,completed_raw_bag_count,completion_rate,cpu_seconds,decision_count_definition,decision_requests,full_population_complete,input_sha256,latency_definition,load_factor,map,map_sha256,method,missed_bag_count,missed_bag_rate,native_terminal_status,network_backlog_area_seconds,on_time_rate,on_time_raw_bag_count,population_latency_max_seconds,population_latency_mean_seconds,population_latency_p95_seconds,population_latency_p99_seconds,raw_bag_count,reproduction_level,scheduled_release_latency_definition,scheduled_release_latency_max_seconds,scheduled_release_latency_mean_seconds,scheduled_release_latency_p95_seconds,scheduled_release_latency_p99_seconds,seed,segment_count,source_backlog_area_seconds,source_sha256,tardiness_max_seconds,tardiness_mean_seconds,tardiness_p95_seconds,tardiness_p99_seconds,tardiness_sum_seconds,time_to_90_percent_seconds,time_to_95_percent_seconds,time_to_99_percent_seconds,total_backlog_area_seconds,wall_seconds,workload_identity_sha256
,,39043,0.68482073949344,,,,False,81fe857958b5ff75bd1f91c87833a009d8768fb8dcff515fd122fb7c7b95f7c8,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,37534,0.658352627517014,,11493940.0,0.34164737248298604,19478,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,104729,87205,1400151219.628901,,74259.0,20448.230495334315,46761.34999999999,69459.0,1165794517.0,,,,1411642252.4261158,541.1888012001291,7129a19da8b3c21277b138a35aadb820c43ba559ae8314c949778cac5638e739
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,53995,0.9470813162141304,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,2808980469,False,81fe857958b5ff75bd1f91c87833a009d8768fb8dcff515fd122fb7c7b95f7c8,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,31976,0.5608643794288921,HORIZON_REACHED,467719432.3999989,0.43913562057110783,25036,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,104729,87205,200519897.62610486,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,23267.0,7712.581498631866,21217.09999999999,22666.0,439709696.39999527,83230.754547,,,668239330.0261037,806.2047693,7129a19da8b3c21277b138a35aadb820c43ba559ae8314c949778cac5638e739
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,1597.828125,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1184887,True,81fe857958b5ff75bd1f91c87833a009d8768fb8dcff515fd122fb7c7b95f7c8,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,36024.0,0.6318669753736055,COMPLETE,648296471.9225321,0.36813302462639447,20988.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,104729,87205,131829968.08228499,,57949.52342000046,9454.896778784703,32812.667578,44621.42642000053,539042575.1520735,79816.63096700031,83550.33596700054,87703.13696700052,780126440.0048203,1765.1950422001537,7129a19da8b3c21277b138a35aadb820c43ba559ae8314c949778cac5638e739
,,39047,0.6848909001613696,,,,False,6603489c110b7c62a6666012ed0cc3eb295bf955e0b6ac5a13bd8034ce679487,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,37542,0.658492948852873,,11400153.0,0.3415070511471269,19470,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,130363,87203,1401968275.9527812,,74259.0,20476.082508945485,46794.899999999994,69459.0,1167382416.0,,,,1413365590.4261143,604.3497012001462,f9ad95f40234596492f45d0867c92a2b89b87d8c03013e055a524737d29e056e
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,53999,0.9471514768820599,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,2807758909,False,6603489c110b7c62a6666012ed0cc3eb295bf955e0b6ac5a13bd8034ce679487,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,31976,0.5608643794288921,HORIZON_REACHED,467505909.7999982,0.43913562057110783,25036,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,130363,87203,200489073.02610478,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,23253.600000000006,7708.120237844664,21204.780000000002,22652.490000000005,439455351.000002,83209.354547,,,667994982.8261068,1478.8392076,f9ad95f40234596492f45d0867c92a2b89b87d8c03013e055a524737d29e056e
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,1210.421875,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1184834,True,6603489c110b7c62a6666012ed0cc3eb295bf955e0b6ac5a13bd8034ce679487,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,36060.0,0.6324984213849716,COMPLETE,645897018.2891933,0.3675015786150284,20952.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,130363,87203,131846389.68273668,,57793.23277000038,9411.899417990999,32889.17271900001,44466.24337000037,536591209.61850286,79748.07131700027,83373.09831700037,87369.81631700037,777743407.9719354,1241.55482950015,f9ad95f40234596492f45d0867c92a2b89b87d8c03013e055a524737d29e056e
,,39088,0.6856100470076475,,,,False,708aae4e400b7a59fcae8488fda3d2e1289cad0cb7238a65bb6bd5d7105d7139,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,37563,0.6588612923595032,,11326398.0,0.34113870764049675,19449,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,155921,87199,1397708969.4592497,,74259.0,20399.19408194766,46567.45,69459.0,1162998853.0,,,,1409032471.4261143,730.6614914000966,8255fc0fd260ebd6cf20ab2ae487311a491ac121cf4ebb8c2fee942f00390f2f
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,54000,0.9471690170490423,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,2805881610,False,708aae4e400b7a59fcae8488fda3d2e1289cad0cb7238a65bb6bd5d7105d7139,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,31967,0.5607065179260506,HORIZON_REACHED,467239963.00000525,0.43929348207394936,25045,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,155921,87199,200461182.4261049,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,23248.600000000006,7704.596092050796,21196.56999999999,22647.289999999994,439254432.4000016,83204.354547,,,667701145.4261079,1095.2609864,8255fc0fd260ebd6cf20ab2ae487311a491ac121cf4ebb8c2fee942f00390f2f
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,1205.125,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1185056,True,708aae4e400b7a59fcae8488fda3d2e1289cad0cb7238a65bb6bd5d7105d7139,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,36032.0,0.6320072967094646,COMPLETE,652081048.7238117,0.36799270329053535,20980.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,155921,87199,131837533.86144616,,58091.45537000033,9521.675521731795,32918.96582000002,44736.657370000394,542849764.8449731,79958.97091700029,83688.44091700041,87826.5399170004,783918582.5852536,1232.882675900124,8255fc0fd260ebd6cf20ab2ae487311a491ac121cf4ebb8c2fee942f00390f2f
,,39026,0.6845225566547394,,,,False,aa40f7ad89ea6e6d27dd0e99a19a0ff3e848f14e3ba840cf317d8e57653f708d,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,37648,0.6603522065530063,,11518929.0,0.33964779344699364,19364,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,181081,87206,1403376103.0609937,,74259.0,20496.557742229706,46797.899999999994,69759.0,1168549750.0,,,,1414892193.4261138,507.63929710001685,a9002545d729855712b888654f9f9ff91755b375491f61a750e5d1fb8f124819
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,53996,0.9470988563811128,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,2808018783,False,aa40f7ad89ea6e6d27dd0e99a19a0ff3e848f14e3ba840cf317d8e57653f708d,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,31975,0.5608468392619097,HORIZON_REACHED,467510747.4000016,0.43915316073809024,25037,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,181081,87206,200539535.62610576,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,23261.600000000006,7710.096123623097,21211.939999999995,22659.933999999997,439568000.20000076,83218.954547,,,668050283.0260972,839.8213047,a9002545d729855712b888654f9f9ff91755b375491f61a750e5d1fb8f124819
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,1072.4375,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1185962,True,aa40f7ad89ea6e6d27dd0e99a19a0ff3e848f14e3ba840cf317d8e57653f708d,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,36036.0,0.6320774573773942,COMPLETE,646921008.8285333,0.36792254262260576,20976.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,181081,87206,131859372.7948953,,56932.486420000394,9433.037418744534,32526.81242000006,44618.60342000048,537796329.3174634,79861.82596700029,83706.19596700046,87630.91596700044,778780381.6234308,1095.0062025000807,a9002545d729855712b888654f9f9ff91755b375491f61a750e5d1fb8f124819
,,39071,0.6853118641689468,,,,False,afccb157eb483a625d32103ba4d03dd2224e2a9179c1cb400e6d5d647d53e511,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,37594,0.6594050375359574,,11685723.0,0.34059496246404264,19418,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,205759,87206,1400304752.0407515,,74259.0,20452.138619939662,46601.34999999999,69459.0,1166017327.0,,,,1411987578.4261143,533.0271240000147,90c06d2e8dd93570cbc46c73abc69ccc7bc881486c576e4535bfd73d116456f5
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,54002,0.947204097383007,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,2804869987,False,afccb157eb483a625d32103ba4d03dd2224e2a9179c1cb400e6d5d647d53e511,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,31965,0.5606714375920858,HORIZON_REACHED,467110489.0000048,0.4393285624079141,25047,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,205759,87206,200441942.8261057,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,23243.0,7701.909555882972,21191.89,22641.800000000003,439101267.59999716,83196.954547,,,667552431.8261024,1145.5752936,90c06d2e8dd93570cbc46c73abc69ccc7bc881486c576e4535bfd73d116456f5
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,1017.390625,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1184371,True,afccb157eb483a625d32103ba4d03dd2224e2a9179c1cb400e6d5d647d53e511,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,36023.0,0.6318494352066232,COMPLETE,646231295.3356987,0.3681505647933768,20989.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,205759,87206,131838414.0276868,,57052.80700000035,9422.75634738306,32408.331433499992,44581.8008000004,537210184.877003,79835.04554700025,83657.2585470004,87676.55254700039,778069709.3633851,1041.8812043000944,90c06d2e8dd93570cbc46c73abc69ccc7bc881486c576e4535bfd73d116456f5
,,39024,0.6844874763207746,,,,False,053438249c01f6e9033358435b11c051832fba2918c43b79fcdd5aca7167102e,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,37612,0.6597207605416404,,11567793.0,0.34027923945835964,19400,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,232003,87200,1404221945.0386734,,74259.0,20519.302462639444,46824.45,69759.0,1169846472.0,,,,1415786824.4261143,496.48054050002247,5c452b6f580cec8f2a4181f4cc3313cba2856e3405145fd3dad4998fc4fba007
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,54006,0.9472742580509367,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,2804524996,False,053438249c01f6e9033358435b11c051832fba2918c43b79fcdd5aca7167102e,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,31969,0.5607415982600155,HORIZON_REACHED,467049805.4000048,0.43925840173998454,25043,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,232003,87200,200446367.42610624,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,23248.600000000006,7701.49947379499,21196.09999999999,22647.578,439077887.99999803,83187.55454699999,,,667496172.8261005,1204.4551884,5c452b6f580cec8f2a4181f4cc3313cba2856e3405145fd3dad4998fc4fba007
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,1430.421875,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1184954,True,053438249c01f6e9033358435b11c051832fba2918c43b79fcdd5aca7167102e,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,36015.0,0.631709113870764,COMPLETE,648842310.1497383,0.36829088612923594,20997.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,232003,87200,131838808.83461645,,58144.7974200005,9467.735308844345,32792.077158500004,44869.5051400004,539774525.4278338,79907.5349670004,83741.2309670005,87797.07096700049,780681118.9843414,1475.3596453000791,5c452b6f580cec8f2a4181f4cc3313cba2856e3405145fd3dad4998fc4fba007
,,39091,0.6856626675085947,,,,False,b21e942d18f272a8bd4cf7d4474b728415b2c0b3f0291d06b20a977c08b4af1b,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,37569,0.6589665333613977,,11298541.0,0.3410334666386024,19443,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,257053,87203,1395117927.1876316,,74259.0,20353.818722374235,46553.899999999994,69459.0,1160411913.0,,,,1406413581.4261146,512.0853410998825,9e38cc967a0404cfd7c72ff9a35cedd11b0a8474095795767c94503193ac6c00
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,53993,0.9470462358801656,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,2808692438,False,b21e942d18f272a8bd4cf7d4474b728415b2c0b3f0291d06b20a977c08b4af1b,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,31980,0.5609345400968218,HORIZON_REACHED,467695756.40000033,0.4390654599031783,25032,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,257053,87203,200460902.62610456,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,23261.199999999997,7710.431203957062,21210.089999999997,22659.199999999997,439587103.80000067,83229.754547,,,668156659.0260963,913.1490529,9e38cc967a0404cfd7c72ff9a35cedd11b0a8474095795767c94503193ac6c00
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,1307.046875,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1184388,True,b21e942d18f272a8bd4cf7d4474b728415b2c0b3f0291d06b20a977c08b4af1b,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,35998.0,0.6314109310320635,COMPLETE,645237802.8608763,0.3685890689679366,21014.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,257053,87203,131827742.17243592,,57747.37400000033,9404.82725213188,32788.086056,44503.76500000041,536188011.2985427,79775.49554700023,83434.28254700039,87595.5955470004,777065545.0333147,1342.3755838000216,9e38cc967a0404cfd7c72ff9a35cedd11b0a8474095795767c94503193ac6c00
,,38969,0.6835227671367431,,,,False,6c8393f096fe7828bcf5c99d2cca2e7afd3156f15727c91bb7b6d186ef9411aa,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,37657,0.6605100680558479,,11323999.0,0.3394899319441521,19355,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,283303,87204,1408118925.832614,,74709.0,20579.758735003157,47066.0,69459.0,1173293205.0,,,,1419440045.4261127,511.4804518998135,217e12c1ec5bf6d00e4ee30fc4e1399f1f4dfbf47e51cc27e9a9cd9dc3c22280
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,53999,0.9471514768820599,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,2807652138,False,6c8393f096fe7828bcf5c99d2cca2e7afd3156f15727c91bb7b6d186ef9411aa,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,31982,0.5609696204307866,HORIZON_REACHED,467568591.6000008,0.4390303795692135,25030,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,283303,87204,200533926.62610516,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,23268.199999999997,7712.293106714376,21216.800000000003,22667.556000000004,439693254.5999983,83223.754547,,,668102518.2261064,1167.7828173,217e12c1ec5bf6d00e4ee30fc4e1399f1f4dfbf47e51cc27e9a9cd9dc3c22280
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,1313.96875,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1185092,True,6c8393f096fe7828bcf5c99d2cca2e7afd3156f15727c91bb7b6d186ef9411aa,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,36006.0,0.6315512523679225,COMPLETE,648303134.2385786,0.36844874763207747,21006.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,283303,87204,131823745.92448643,,57970.2093200004,9458.876825203522,32668.388438499984,44634.27880000041,539269485.5585033,79879.45986700035,83649.16586700044,87733.65486700041,780126880.16307,1349.6144844999071,217e12c1ec5bf6d00e4ee30fc4e1399f1f4dfbf47e51cc27e9a9cd9dc3c22280
,,39033,0.684645337823616,,,,False,ed088158318e86206aa4275ec94bf275678af75bdf2f669eeee150e3a2b3ef6f,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,37548,0.6585981898547675,,11408399.0,0.3414018101452326,19464,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,308081,87202,1401751808.6921446,,74259.0,20478.14375920859,46815.45,69459.0,1167499932.0,,,,1413157269.4261143,466.24540899996646,60163af1083b7a633bbd132f8233f48c7c911b79dbdc7339ad0bc7e2ed063149
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,54004,0.9472391777169719,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,2805415506,False,ed088158318e86206aa4275ec94bf275678af75bdf2f669eeee150e3a2b3ef6f,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,31977,0.5608819195958745,HORIZON_REACHED,467197595.80000204,0.4391180804041254,25035,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,308081,87202,200454707.6261052,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,23250.600000000006,7704.221795411492,21200.32,22650.201999999997,439233093.0000013,83194.55454699999,,,667652303.426104,1272.3715956,60163af1083b7a633bbd132f8233f48c7c911b79dbdc7339ad0bc7e2ed063149
